Cluster Index	Z	x	y	z	
8	4.35	34	62	40
8	4.22	35	66	31
8	4.21	26	63	33
8	4.03	36	64	39
8	3.91	38	61	40
8	3.76	35	60	33
7	4.71	29	45	32
7	4.59	36	49	30
7	4.45	28	47	33
7	4.25	33	43	28
7	4.12	35	47	35
7	3.87	35	44	31
6	3.47	32	29	36
6	3.29	36	28	37
6	3.28	30	25	33
6	2.93	31	22	37
6	2.82	27	26	39
6	2.74	28	28	37
5	5.18	23	14	14
5	3.6	17	18	15
5	3.27	27	16	12
5	2.91	20	21	15
5	2.8	27	14	15
4	3.72	23	47	26
4	3.65	22	39	24
4	3.41	25	48	25
4	3.15	21	43	27
4	2.92	27	52	25
4	2.73	22	41	26
3	4.61	28	35	34
3	3.93	25	34	33
3	3.55	26	30	31
3	3.51	32	39	32
3	3.01	29	33	30
3	2.76	32	34	33
2	3.74	22	13	24
2	3.43	23	9	23
2	3.4	24	11	24
2	3.39	23	10	26
1	4.19	34	27	12
1	4.07	31	26	8
1	3.88	29	28	11
1	3.26	36	31	13
1	2.76	31	24	12
