Cluster Index	Z	x	y	z	
6	4.99	16	40	30
6	4.84	12	38	31
6	4.71	23	34	46
6	4.67	19	38	43
6	4.45	17	44	28
6	4.03	18	36	32
5	4.56	46	43	29
5	4.52	52	45	37
5	4.49	48	36	31
5	4.4	51	45	31
5	4.29	50	39	34
5	4.14	53	38	43
4	5.09	31	40	44
4	4.42	33	39	37
4	4.34	27	40	48
4	4.3	33	38	49
4	4.26	35	43	40
4	3.74	31	41	38
3	4.57	18	20	20
3	4.43	18	17	21
3	3.97	15	20	23
3	3.94	21	27	20
3	3.73	17	25	19
3	3.68	18	15	20
2	4.02	47	21	31
2	3.99	48	25	30
2	3.72	50	19	24
2	3.67	49	22	25
2	2.9	46	20	22
2	2.9	49	17	22
1	3.82	36	67	28
1	3.77	38	64	23
1	3.67	44	66	27
1	3.66	44	64	28
1	3.61	36	67	24
1	3.56	46	61	28
