Cluster Index	Z	x	y	z	
8	4.55	27	23	27
8	4.24	34	24	26
8	4.12	36	24	22
8	3.73	29	22	18
8	3.66	30	21	27
8	3.62	39	25	28
7	5.21	18	41	42
7	4.66	23	34	47
7	4.28	18	39	43
7	2.88	24	34	53
6	4.39	32	39	48
6	4.37	31	39	45
6	3.95	27	39	46
6	3.63	31	44	42
6	3.56	29	39	41
6	3.47	35	44	45
5	3.99	27	10	24
5	3.91	30	9	28
5	3.9	28	13	23
5	3.31	25	13	23
5	3.06	21	15	22
5	2.92	24	13	21
4	4.12	17	26	23
4	4.11	18	20	21
4	3.87	21	25	20
4	3.68	21	28	20
4	2.83	23	27	15
3	4.8	40	24	41
2	5.61	46	43	42
2	4.18	44	40	43
1	4.73	23	19	36
1	4.03	25	21	39
