Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (mm)	Z-MAX Y (mm)	Z-MAX Z (mm)	Z-COG X (mm)	Z-COG Y (mm)	Z-COG Z (mm)	COPE-MAX	COPE-MAX X (mm)	COPE-MAX Y (mm)	COPE-MAX Z (mm)	COPE-MEAN
8	763	1.34e-27	26.9	5.93	-36	45	-6	-10.6	38.9	5.49	143	-24	51	-6	58.7
7	71	5.84e-05	4.23	4.94	-42	9	21	-39.3	10.6	28.1	139	-42	9	30	66.2
6	56	0.000419	3.38	5.06	-63	30	3	-64.1	19.2	4.28	94.1	-54	24	-27	49.9
5	34	0.0108	1.97	5.54	-15	-87	-54	-18.6	-89.4	-51.6	88.9	-15	-87	-54	57.4
4	29	0.0246	1.61	5.23	-15	-9	3	-12.9	-8.74	1.13	80.8	-15	-9	3	57.3
3	27	0.0346	1.46	4.05	-24	0	-6	-27.3	4.18	-2.92	79.1	-24	0	-6	66.8
2	27	0.0346	1.46	5.05	-33	3	45	-34.7	3.34	44.9	79.7	-36	3	45	49.2
1	26	0.0411	1.39	4.64	60	39	0	59.9	39.5	-0.411	81	63	36	3	52.8
