Cluster Index	Z	x	y	z	
8	5.64	17	58	27
8	4.83	20	59	24
8	4.63	20	56	30
8	4.37	24	59	23
8	4.3	22	59	22
8	4.04	24	57	21
7	4.19	44	63	30
7	3.79	45	61	27
7	3.72	45	57	27
7	3.6	47	59	31
7	3.41	43	59	30
6	4.28	34	58	27
6	3.95	35	57	37
6	3.66	35	53	38
6	3.43	36	57	30
6	3.43	37	56	26
6	3.33	34	53	30
5	5.13	42	50	23
5	4.02	40	47	22
5	3.73	43	50	27
5	3.67	44	44	22
5	3.44	43	46	22
4	4.12	20	50	25
4	4.06	21	49	22
4	3.94	22	51	26
4	3.8	21	45	25
4	3.74	22	51	22
3	4.42	37	46	26
3	3.6	36	50	26
3	3.52	35	48	30
3	3.45	38	52	26
3	3.42	37	45	30
2	4.94	29	54	31
2	3.65	30	54	27
1	5.14	41	63	23
1	3.43	40	65	27
