Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
15	1719	0	47.3	6.39	41	63	23	40.7	54.3	31.5	401	50	54	24	120
14	375	7.47e-17	16.1	6.19	19	59	24	20.2	58.3	26.7	170	19	59	24	98.7
13	149	1.06e-08	7.97	4.33	25	44	28	24.2	44.7	26.4	161	26	45	24	99.1
12	60	0.000244	3.61	4.21	43	27	44	44.6	26	43.8	599	45	24	45	239
11	57	0.000366	3.44	3.75	19	34	41	17.8	33.1	40.9	188	18	31	45	99
10	54	0.000552	3.26	4.32	24	27	41	20	27.4	42.6	211	21	26	43	113
9	47	0.00149	2.83	6.01	43	28	20	42.7	28.7	19.1	300	42	28	19	151
8	45	0.00199	2.7	4.92	42	29	39	43.1	28.6	38.7	222	42	27	40	100
7	44	0.00231	2.64	5.09	21	45	41	20.6	44.6	40.9	136	18	46	41	76.3
6	35	0.00921	2.04	5.39	27	14	8	26.1	14.3	8.81	117	28	15	8	81.6
5	32	0.0149	1.83	4.63	28	55	31	28.5	53.7	31.5	126	29	54	32	75.1
4	32	0.0149	1.83	4.09	22	51	26	21.8	50.8	23.9	152	21	51	26	108
3	27	0.0346	1.46	4.04	18	53	37	17.9	52.4	36.9	109	17	49	38	80.1
2	26	0.0411	1.39	4.35	48	30	34	49.4	29.6	34.3	215	49	29	35	147
1	25	0.0489	1.31	4.79	54	43	18	54.1	41.8	18.6	195	53	40	18	103
