Cluster Index	Z	x	y	z	
22	6.6	32	10	30
22	6.21	40	11	30
22	6.21	32	12	29
22	6.05	40	11	34
22	5.87	31	10	26
22	5.86	51	21	27
21	6.18	36	68	22
21	5.82	30	66	19
21	5.7	33	68	25
21	5.64	33	65	24
21	5.5	29	63	29
21	5.33	29	64	37
20	4.74	21	34	47
20	4.7	27	32	49
20	4.54	32	35	45
20	4.39	30	33	46
20	4.21	34	40	52
20	4.11	25	35	52
19	4.67	43	40	51
19	4.45	41	41	52
19	4.41	41	37	52
19	4.38	51	42	44
19	4.34	46	41	49
19	4.26	53	41	42
18	5.18	53	43	14
18	5.18	53	45	14
18	5.11	54	45	28
18	4.82	52	47	16
18	4.81	53	43	25
18	4.58	52	49	19
17	4.99	45	28	12
17	4.75	49	21	13
17	4.53	44	26	9
17	4.42	43	29	10
17	4.38	47	22	9
17	4.31	46	25	12
16	4.33	40	28	52
16	4.32	42	23	49
16	4.16	39	25	49
16	4.04	41	28	50
16	3.78	36	28	52
16	3.59	44	34	51
15	4.53	29	19	8
15	4.33	24	28	8
15	4.3	26	17	9
15	4.04	24	24	6
15	3.74	30	14	12
15	3.66	22	24	6
14	4.37	16	45	15
14	4.13	17	46	13
14	4.11	18	44	12
14	4.05	20	42	11
13	5.16	26	30	30
13	5	25	28	31
13	4.66	24	27	29
13	4.26	27	27	26
13	3.47	24	30	27
12	5.76	39	40	23
12	4.17	38	44	22
12	3.63	40	43	23
12	3.42	37	47	23
11	5.33	10	36	15
11	4.6	13	39	14
11	4.39	10	39	14
11	4.22	10	44	14
11	4.02	12	38	17
11	3.22	11	35	19
10	4.14	30	48	46
10	3.98	27	52	47
10	3.94	33	49	49
9	4.42	24	27	45
9	3.97	23	24	48
8	4.21	36	28	46
8	3.83	33	27	48
8	3.71	29	28	47
8	3.47	38	31	42
8	3.26	30	27	50
7	4.14	15	38	41
7	3.88	19	37	41
7	3.86	20	37	43
7	3.76	17	38	43
7	3.49	21	36	41
7	3.25	18	37	38
6	5.41	7	38	26
6	4.72	8	40	26
6	4.52	8	39	24
6	4.21	8	41	22
6	4.16	8	40	20
6	3.55	9	44	23
5	5.16	27	55	15
5	4.21	28	58	16
5	4.14	25	55	17
5	4.09	25	57	16
5	3.96	25	57	18
4	4.6	22	56	43
4	4.49	21	53	43
4	3.84	25	60	43
3	4.45	16	30	33
2	4.68	46	39	34
2	4.29	44	41	33
1	4.16	48	60	34
1	4.01	48	59	36
