Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
10	690	9.41e-26	25	6.08	44	57	27	41.8	55.4	30.8	196	47	46	38	66.2
9	263	4.08e-13	12.4	5.74	19	59	24	19.7	57.7	26.5	103	16	57	28	61.5
8	123	1.79e-07	6.75	5.02	42	29	39	43.3	28	40.6	256	45	25	44	98
7	110	5.96e-07	6.22	5.49	23	28	41	20.4	27.3	41.2	163	21	26	44	75.6
6	61	0.000214	3.67	5.38	21	45	41	20.8	44.3	42.2	86	20	44	44	50.2
5	55	0.000481	3.32	4.63	42	14	27	43.6	16.1	25.3	139	42	14	27	64.3
4	36	0.00786	2.1	4.19	21	46	35	20	46	36.1	129	19	46	36	72.5
3	34	0.0108	1.97	5.03	27	15	8	25.2	14.3	8.72	69.7	27	15	8	47.9
2	33	0.0127	1.9	4.45	43	29	19	43.1	28.5	19.1	133	43	28	19	79.5
1	30	0.0208	1.68	4.75	52	59	26	51.6	57.8	25.7	63	52	58	26	45.2
