Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
22	1719	0	47.3	6.6	32	10	30	34.9	15.2	31	609	31	22	48	148
21	801	1.54e-28	27.8	6.18	36	68	22	29	64.5	29	674	32	63	25	233
20	228	7.63e-12	11.1	4.74	21	34	47	28.6	35	49.1	363	31	35	52	123
19	204	6.21e-11	10.2	4.67	43	40	51	47.3	39.8	45.1	341	53	45	35	115
18	193	1.67e-10	9.78	5.18	53	43	14	49.3	47.9	17.9	429	44	52	17	160
17	157	4.86e-09	8.31	4.99	45	28	12	46	24.2	11.3	218	44	27	8	118
16	111	5.36e-07	6.27	4.33	40	28	52	39.3	26.7	50.4	483	40	29	51	134
15	98	2.32e-06	5.63	4.53	29	19	8	26.2	20.6	8.67	219	28	17	10	137
14	59	0.000279	3.55	4.37	16	45	15	17.6	43.7	12.8	172	17	44	14	109
13	59	0.000279	3.55	5.16	26	30	30	25.6	28.5	29.5	209	26	26	27	102
12	57	0.000366	3.44	5.76	39	40	23	38.7	41.9	22.7	367	37	43	21	148
11	56	0.000419	3.38	5.33	10	36	15	11.2	38.2	15.1	123	13	40	14	64
10	56	0.000419	3.38	4.14	30	48	46	29.3	49.8	46.7	299	26	53	47	131
9	48	0.00129	2.89	4.42	24	27	45	23.7	24.1	47.1	173	24	22	48	95.7
8	41	0.00362	2.44	4.21	36	28	46	34.2	28.5	46	285	32	27	48	131
7	41	0.00362	2.44	4.14	15	38	41	17.5	37.6	42	156	16	40	45	105
6	37	0.00671	2.17	5.41	7	38	26	7.83	39.9	23.9	84.6	7	41	22	60.9
5	33	0.0127	1.9	5.16	27	55	15	26.6	56.1	16.3	216	25	55	18	142
4	30	0.0208	1.68	4.6	22	56	43	22	55.7	43	247	23	57	43	152
3	29	0.0246	1.61	4.45	16	30	33	15.8	30.1	32.9	135	15	29	35	93.2
2	28	0.0291	1.54	4.68	46	39	34	44.9	39.2	33.5	106	46	39	33	68.5
1	25	0.0489	1.31	4.16	48	60	34	47.1	60.7	34.7	130	48	60	33	76.7
