Cluster Index	Z	x	y	z	
8	16.1	43	19	23
8	14	23	19	19
8	13.8	47	22	24
8	13.6	21	27	20
8	13.6	18	17	34
8	13.6	41	22	40
7	7.74	33	49	39
7	5.87	31	44	36
7	4.56	35	46	46
7	4.47	36	45	49
7	3.81	35	55	35
7	3.47	28	48	43
6	9.55	18	47	36
6	4.07	14	40	36
6	4.02	12	41	35
6	3.54	8	38	32
6	2.78	11	44	34
5	8.15	48	56	33
5	8.1	45	58	30
5	4.49	42	58	39
5	4.32	44	58	38
5	3.48	42	65	37
4	5.66	21	51	29
4	5.25	19	52	24
4	5.24	17	45	26
4	4.77	18	43	29
4	2.67	15	39	27
4	2.63	17	39	25
3	5.78	17	58	34
3	4.92	15	56	31
3	4.9	15	55	33
3	4.48	13	55	34
3	4.4	22	63	34
3	4.12	19	53	34
2	6.15	44	51	29
2	5.94	45	51	27
2	3.36	40	49	26
2	2.74	38	49	25
1	4.45	30	35	37
1	3.17	35	34	36
1	2.95	32	34	34
1	2.93	34	31	34
