Cluster Index	Z	x	y	z	
10	5.96	-39	-18	72
10	5.78	-48	-36	66
10	5.41	-39	-12	6
10	5.11	-36	-39	72
10	5.1	-24	-21	75
10	5.07	-24	-24	81
9	6.03	60	-15	39
9	5.97	51	-33	54
9	5.94	63	-15	33
9	5.87	48	-39	54
9	5.54	51	-45	57
9	5.29	45	-54	60
8	5.36	39	-3	3
8	4.8	54	12	33
8	4.75	54	9	39
8	4.7	48	3	39
8	4.19	42	12	-6
8	4.14	60	12	24
7	5.07	-48	-81	-18
7	4.7	-18	-84	-18
7	3.98	-27	-96	-15
7	3.46	-21	-90	-27
7	3.45	-39	-93	-12
7	3.42	-3	-93	-9
6	4.45	-9	39	24
6	4.3	3	36	30
6	3.96	9	30	27
6	3.87	-6	45	48
6	3.63	-12	48	48
6	3.48	15	15	30
5	5.3	45	51	-3
5	4.72	12	57	-6
5	4.2	39	63	6
5	4.05	12	42	-3
5	3.69	39	60	-12
5	3.57	6	45	9
4	3.67	42	-57	6
4	3.65	42	-60	-21
4	3.52	48	-66	-21
4	3.52	48	-75	-18
4	3.33	54	-54	-24
4	3.28	48	-63	3
3	4.02	21	0	60
3	3.84	15	24	48
3	3.82	6	30	60
3	3.69	33	-6	48
3	3.49	9	18	63
3	3.47	21	-3	48
2	5.39	9	-63	-51
1	5.28	48	-6	-42
1	4.78	27	-18	-39
1	3.98	36	-9	-45
1	3.82	48	-9	-33
1	3.8	45	6	-42
1	2.53	36	12	-42
