Cluster Index	Z	x	y	z	
9	13.4	45	20	22
9	13.4	45	23	21
9	13.2	45	16	22
9	12.6	43	18	25
9	12.2	20	28	20
9	12.1	46	14	21
8	6.67	15	44	41
8	6.05	19	51	35
8	5.98	17	46	45
8	4.85	24	34	52
8	4.84	20	44	39
8	4.72	19	43	41
7	7.84	47	44	45
7	6.1	47	46	41
7	5.78	46	45	38
7	4.99	44	48	35
7	3.06	47	52	39
6	6.19	35	48	40
6	3.82	34	45	45
6	3.63	29	49	38
6	3.57	33	55	41
6	3.38	34	53	40
6	3.35	34	48	44
5	5.97	18	58	16
5	5.7	15	62	15
5	5.49	22	66	14
5	4.9	16	63	18
5	4.24	18	55	14
5	2.91	21	59	21
4	4.66	41	67	15
4	4.52	45	67	15
4	4.5	48	64	14
4	3.57	47	65	18
4	3.36	47	63	19
4	3.33	41	64	13
3	4.48	30	43	4
3	4.32	26	41	4
3	2.95	25	34	7
3	2.66	35	44	4
2	7.09	21	25	45
1	4.15	34	62	22
1	3.65	30	61	20
1	3.65	34	59	19
1	3.62	37	58	19
1	3.23	32	64	22
1	3.16	27	59	20
