Cluster Index	Z	x	y	z	
20	9.16	21	-96	-9
20	8.34	27	-90	9
20	8.13	24	-96	12
20	7.64	21	-93	30
20	7.18	36	-69	-12
20	7.04	42	-69	-15
19	10.7	-18	-15	66
19	8.9	12	-6	75
19	8.22	15	3	72
19	7.96	-30	-24	57
19	7.68	-9	-3	69
19	7.53	-9	-3	51
18	10.2	-24	-90	9
18	9.37	-9	-102	0
18	8.83	-24	-102	12
18	7.43	-24	-90	-12
18	7.18	-30	-93	18
18	3.53	-45	-81	3
17	6.18	51	-42	27
17	4.94	66	-39	33
16	6.49	51	-3	51
16	5.93	54	3	42
16	4.8	36	-3	45
15	6.23	33	-66	27
15	4.41	27	-63	45
14	5.12	6	-27	-9
14	3.88	-6	-21	3
14	3.76	3	-18	-15
14	3.73	0	-30	-18
14	3.67	-6	-30	-9
14	3.6	-9	-21	-9
13	5.44	-42	-57	-33
13	4.47	-36	-54	-30
12	5.7	36	-42	42
11	5.03	-30	-63	-54
11	3.84	-33	-54	-57
10	4.71	-12	63	-18
10	4.43	6	63	-15
9	4.71	-9	-72	-12
9	3.4	-15	-81	-6
8	4.22	-39	-27	21
8	3.96	-54	-21	24
7	4.35	-27	-66	30
6	4.33	9	-3	27
6	4.05	15	-15	30
5	4.17	45	24	12
5	3.93	33	27	0
4	5.91	39	36	27
3	5.01	51	9	0
3	3.6	45	6	9
2	4.39	12	-69	42
2	3.98	18	-69	39
1	5.02	36	12	27
