Cluster Index	Z	x	y	z	
14	8.72	40	11	21
14	7.73	48	21	21
14	7.62	42	19	20
14	7.1	41	14	18
14	7.01	30	11	21
14	6.92	26	15	19
13	4.68	11	54	33
13	4.56	18	51	24
13	4.56	9	52	22
13	4.36	9	49	16
13	4.27	11	54	8
13	4.21	17	56	16
12	4.62	55	53	18
12	4.54	52	53	31
12	4.43	51	54	34
12	4.28	50	58	13
12	4.24	55	54	20
12	4.2	43	67	9
11	5.94	18	25	23
11	5.78	16	22	21
11	5.7	14	23	19
11	5.46	11	27	33
11	5.35	18	25	43
11	5.15	21	21	42
10	4.69	45	20	36
10	4.66	52	30	35
10	4.5	43	25	43
10	4.41	45	24	41
10	4.27	47	27	43
10	4.25	49	31	45
9	4.52	36	50	28
9	4.5	36	40	28
9	4.27	37	40	32
9	3.86	34	31	26
9	3.61	33	35	27
9	3.59	29	44	29
8	5.2	48	47	35
8	4.65	45	50	25
8	4.44	46	47	38
8	4.2	49	45	43
8	4.08	49	48	29
8	3.97	48	50	29
7	5.32	31	46	48
7	4.85	30	49	47
7	4.29	35	54	37
7	4.19	34	55	40
7	3.94	29	47	51
7	3.88	33	49	44
6	5.36	17	46	42
6	5.03	18	49	34
6	4.66	20	50	35
6	4.57	14	46	31
6	3.85	15	42	43
5	4.44	42	35	26
5	4.11	51	36	26
5	3.75	54	33	23
5	3.61	53	32	19
5	3.4	48	31	26
5	3.12	47	31	28
4	6.49	21	34	4
4	4.4	26	36	3
4	4.03	21	34	8
4	3.82	16	36	4
4	2.73	22	36	0
4	2.67	24	39	4
3	4.28	15	33	25
3	4.02	18	33	22
3	3.07	16	30	20
2	3.99	42	20	7
2	3.67	44	22	4
2	3.47	46	22	5
2	3.3	41	23	6
2	3.07	41	20	4
2	3.02	39	19	3
1	4.34	23	67	9
1	2.81	19	64	9
1	2.52	17	66	9
