Cluster Index	Z	x	y	z	
8	4.83	38	43	15
8	4.75	43	62	22
8	4.49	45	65	21
8	4.38	40	57	15
8	4.38	45	57	14
8	4.27	41	59	19
7	5.35	49	30	40
7	4.74	46	23	45
7	4.62	49	27	45
7	3.87	48	22	43
7	3.63	49	23	39
7	3.53	47	24	41
6	3.73	25	47	24
6	3.68	26	52	28
6	3.6	26	44	22
6	2.89	27	50	25
6	2.85	28	48	21
6	2.82	27	56	27
5	4.26	29	14	17
5	3.96	22	15	17
5	3.87	18	17	16
5	3.53	16	19	12
5	3.19	32	11	15
5	2.86	14	21	14
4	5	51	36	19
4	4.61	55	35	19
4	4.43	53	34	17
4	3.64	50	36	16
4	2.95	55	38	20
3	3.89	37	68	30
3	3.69	38	65	32
3	3.45	41	66	31
3	2.6	36	68	36
2	5.11	39	50	48
2	3.6	38	46	45
2	3.51	40	53	46
2	3.39	40	44	51
2	3.28	40	43	49
1	3.29	18	61	13
1	3.15	21	67	17
1	3.11	18	68	17
1	2.83	22	63	14
1	2.78	24	67	14
