Cluster Index	Z	x	y	z	
9	4.9	-9	-69	0
9	4.61	-18	-48	-24
9	4.44	3	-69	-3
9	4.37	-9	-60	-6
9	4.2	-33	-30	-6
9	4.12	-18	-39	-18
8	5.5	-54	21	-36
8	4.78	-39	-6	-21
8	4.51	-48	27	-27
8	4.16	-45	-3	-18
8	4.14	-54	3	-24
8	3.85	-51	9	-21
7	4.3	-36	-84	-45
7	4.23	-18	-87	-39
7	4.2	-30	-84	-42
7	4.06	-24	-81	-51
7	4.03	-6	-96	-36
7	3.94	-39	-84	-54
6	4.74	-6	57	-9
6	3.61	-3	42	-6
6	3.14	-3	36	-9
6	3.03	-3	51	-18
6	2.88	0	42	3
6	2.86	9	51	-18
5	4.78	-54	42	6
5	4.45	-54	27	39
5	4.39	-60	27	21
5	2.66	-42	42	9
4	4.32	3	-90	-30
4	3.86	9	-93	-48
4	3.67	9	-93	-42
3	3.58	-12	-96	21
3	3.57	-15	-96	30
3	3.56	-12	-90	15
3	3.55	-24	-93	27
3	3.16	-27	-96	18
3	3.1	-9	-99	27
2	4	54	-6	-15
2	3.9	72	-3	-15
2	3.8	66	-3	-12
2	3.52	54	3	-18
2	3.25	39	6	-21
1	3.62	-21	60	12
1	3.17	-18	54	3
1	2.93	-15	42	3
1	2.91	-24	45	9
1	2.85	-18	33	3
1	2.66	-27	39	6
