Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (mm)	Z-MAX Y (mm)	Z-MAX Z (mm)	Z-COG X (mm)	Z-COG Y (mm)	Z-COG Z (mm)	COPE-MAX	COPE-MAX X (mm)	COPE-MAX Y (mm)	COPE-MAX Z (mm)	COPE-MEAN
9	388	9.99e-10	9	4.9	-9	-69	0	-10.5	-51.6	-8.97	237	-3	-48	9	95.5
8	263	4.17e-07	6.38	5.5	-54	21	-36	-46.2	6.33	-23.5	199	-42	12	-15	94.6
7	204	9e-06	5.05	4.3	-36	-84	-45	-29.8	-85.6	-40.3	360	-21	-90	-36	187
6	154	0.000165	3.78	4.74	-6	57	-9	-1.29	49	-9.11	405	0	57	-9	131
5	114	0.00213	2.67	4.78	-54	42	6	-57.3	30.2	20.6	215	-51	42	9	97
4	92	0.00989	2	4.32	3	-90	-30	7.52	-90.1	-34.6	292	6	-90	-33	145
3	84	0.0177	1.75	3.58	-12	-96	21	-17.5	-93.8	24.1	228	-18	-93	33	109
2	82	0.0206	1.69	4	54	-6	-15	56.8	-1.07	-15.6	221	36	9	-21	102
1	71	0.0475	1.32	3.62	-21	60	12	-17.8	53	7.79	92.2	-12	66	12	54.3
