Cluster Index	Z	x	y	z	
7	4.62	32	26	46
7	4.34	34	29	45
7	4.3	32	31	50
7	4.23	33	28	48
7	4.18	30	21	47
7	4.15	31	33	44
6	4.27	33	59	38
6	4.12	35	58	37
6	3.67	29	57	28
6	3.44	29	59	30
6	3.43	34	67	30
6	3.26	28	58	33
5	4.1	39	54	38
5	3.75	40	53	43
5	3.69	42	48	46
5	3.49	41	50	41
5	3.15	45	45	46
5	2.81	40	51	36
4	5.37	42	69	9
3	4.3	20	68	9
3	4.26	17	69	9
3	2.83	18	66	12
3	2.83	24	68	13
2	3.57	49	27	36
2	3.48	50	28	38
2	3.36	47	29	43
2	3.21	51	24	32
2	2.97	44	26	33
2	2.87	51	28	43
1	3.38	43	20	44
1	3.31	47	19	40
1	3.23	44	21	37
1	3.22	45	21	42
1	3.16	47	16	36
1	3.03	48	19	36
