Cluster Index	Z	x	y	z	
13	13.5	19	24	19
13	12.8	42	19	20
13	12	44	24	20
13	11.9	43	17	33
13	11.9	26	14	19
13	11.8	38	17	20
12	10.3	45	55	32
12	8.57	45	54	36
12	7.62	49	48	36
12	7.07	46	54	24
12	7.05	46	51	27
12	6.89	45	57	36
11	6.88	19	51	24
11	5.47	26	63	22
11	5.41	22	52	24
11	5.35	17	59	33
11	5.18	18	47	29
11	5	24	60	21
10	7.43	33	51	45
10	6.47	33	57	41
10	5.82	33	49	43
10	5.15	34	46	45
10	4.4	29	52	40
10	3.68	33	56	33
9	7.05	29	46	26
9	5.5	35	47	26
9	5.16	28	40	30
9	4.71	28	45	30
9	4.08	29	49	30
9	3.76	35	50	30
8	6.15	44	68	11
8	3.17	47	71	7
7	5.51	23	69	12
7	5.05	19	67	12
7	2.96	18	66	6
7	2.89	25	66	11
6	5.19	17	58	12
6	5.09	18	55	12
6	4.5	13	47	6
6	3.62	16	56	15
6	3.48	14	46	10
6	3.22	14	50	12
5	6.53	12	30	43
5	5.36	12	45	37
5	4.76	11	35	37
5	4.1	16	44	36
5	3.94	18	43	35
5	3.83	10	39	36
4	5.71	31	31	26
4	5.5	26	34	24
4	4.51	28	35	21
4	4.12	28	33	26
4	4	32	34	26
4	3.98	19	34	24
3	3.82	12	56	11
3	3.6	13	55	6
3	3.45	18	54	6
3	3.27	16	56	6
3	3.27	10	55	9
3	3.21	12	57	5
2	7.44	21	21	9
2	3.52	27	20	12
2	3.16	30	19	12
1	6.6	26	32	53
1	5.59	21	35	51
