Cluster Index	Z	x	y	z	
10	6.28	54	-33	45
10	6.07	27	-63	48
10	5.83	21	-66	42
10	5.66	33	-48	45
10	5.55	48	-42	54
10	5.32	66	-18	30
9	6.78	-36	-60	-18
9	5.8	-24	-84	-18
9	5.73	-33	-93	-9
9	5.72	-33	-90	-15
9	5.51	-9	-84	-15
9	5.15	-3	-54	-33
8	6.11	51	6	21
8	5.81	36	-6	48
8	5.46	48	0	39
8	5.36	27	0	66
8	4.46	45	15	33
8	4.39	21	-3	48
7	5.07	-48	-6	51
7	5.01	-51	6	33
7	4.9	-51	15	33
7	4.8	-30	-9	48
7	4.51	-54	3	42
7	4.48	-36	-6	48
6	6.26	-24	-60	51
6	6.18	-24	-54	45
6	6.06	-36	-39	45
6	4.97	-48	-33	39
5	6.05	-6	-30	-6
5	4.48	-12	-9	12
5	4.38	-15	-12	-18
5	4.32	-6	-12	-15
5	4.15	6	-12	-3
5	3.64	6	-24	-6
4	5.08	54	-51	-15
4	4.96	33	-54	-18
4	3.9	54	-66	-18
4	3.82	24	-42	-15
4	3.79	39	-57	-24
4	3.75	30	-66	-18
3	5.16	42	42	12
3	3.81	36	54	24
3	3.77	48	54	12
3	3.65	33	51	36
3	3.29	51	36	21
2	4.67	-27	-75	33
1	4.52	3	3	51
1	3.98	12	-3	51
