Cluster Index	Z	x	y	z	
13	7.33	35	14	12
13	5.61	41	20	16
13	4.58	44	26	15
13	4.41	37	19	16
13	4.23	32	19	17
13	4.17	42	15	12
12	5.21	32	40	28
12	4.62	31	40	30
12	4.16	29	43	28
12	3.48	34	37	30
11	6.17	42	60	18
11	5.66	41	55	17
11	5.63	39	55	19
11	4.83	40	52	17
11	4.42	40	58	20
10	6.6	22	56	17
10	6.51	24	56	17
9	3.96	37	18	30
9	3.62	36	22	30
8	5.54	28	23	37
8	3.96	29	20	40
7	4.34	25	65	35
7	4.1	22	63	36
7	4.01	25	63	36
7	3.91	24	63	38
6	5.02	32	24	13
6	4.64	31	26	16
5	4.13	17	46	43
5	3.77	19	45	44
5	3.72	19	46	40
4	5.8	29	46	32
3	5.04	27	52	31
2	5.49	27	47	47
1	4.23	22	63	27
1	4.19	20	64	28
1	4.19	20	63	25
