Cluster Index	Z	x	y	z	
13	4.48	27	12	27
13	4.23	30	10	25
13	4.22	25	12	24
13	3.63	28	11	23
13	3.61	23	9	24
12	4.84	19	46	39
12	4.31	17	46	43
12	4.15	19	45	43
11	4.72	14	53	27
11	4.51	19	52	32
11	4.06	17	54	30
11	3.95	16	52	28
10	4.75	35	18	17
10	3.97	33	15	14
9	4.61	37	43	34
9	3.64	35	45	31
8	6.71	31	51	42
7	4.38	32	41	27
7	3.95	28	38	30
7	3.18	31	41	31
6	3.66	34	23	30
6	3.25	36	19	31
5	4.63	45	20	12
4	4.19	45	50	38
4	4.13	44	47	38
4	3.88	43	48	36
3	4.25	28	45	33
3	4.05	28	41	36
3	3.87	28	42	34
3	3.3	26	39	34
2	4.7	31	56	40
2	3.92	30	58	39
1	4.48	42	21	17
