Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
12	85	8.94e-07	6.05	5.34	15	18	37	20	17.7	38.4	125	27	17	44	64.3
11	76	3.16e-06	5.5	4.25	29	30	52	28.9	31.6	51	251	28	33	53	97.3
10	53	0.00011	3.96	4.12	31	23	40	30.7	23.3	40.7	121	31	23	44	82.3
9	50	0.000182	3.74	3.82	35	32	45	35.1	30.9	45.9	127	35	31	45	85.4
8	49	0.000215	3.67	4.31	16	22	32	16	21	31.4	115	18	21	31	74.2
7	46	0.000359	3.45	4.45	22	13	36	22	14.1	35	110	23	14	35	68.2
6	27	0.0126	1.9	4.42	50	20	38	51.5	22.4	37.1	78.3	50	21	37	45.1
5	26	0.0154	1.81	3.64	24	21	26	24.2	22.9	25.9	117	26	23	25	67.4
4	26	0.0154	1.81	4.05	41	28	24	40.6	28.7	23.5	99.9	41	28	24	78.8
3	24	0.0235	1.63	4.81	44	15	38	45.6	16	36.6	85.8	47	17	36	57.7
2	23	0.029	1.54	4.47	29	30	41	29.6	30.3	42.1	84.2	29	31	43	71.9
1	21	0.0448	1.35	3.94	15	50	36	16.6	49.6	35.6	123	15	50	36	90.1
