Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
13	108	5.96e-08	7.22	4.56	49	33	44	48.4	32	44.2	147	48	28	45	62.9
12	95	2.38e-07	6.62	4.17	19	37	48	18.3	36.8	47.3	137	19	37	49	65.7
11	81	1.55e-06	5.81	5.03	10	30	33	10.3	34.3	33.9	92.4	12	33	31	47.1
10	73	4.89e-06	5.31	4.74	26	16	20	25.1	15.2	20.5	100	28	14	21	52.6
9	60	3.57e-05	4.45	5.14	52	39	39	52.1	39	37.1	95.1	52	39	39	51
8	55	7.96e-05	4.1	4.57	46	23	19	47.7	23.4	19.2	103	47	23	19	60.4
7	40	0.00104	2.98	4.65	43	30	41	43.8	29.2	41.1	75.4	44	29	41	47.8
6	30	0.00686	2.16	5.22	24	37	17	25	37.3	17.8	161	26	37	20	67.9
5	29	0.00837	2.08	3.79	53	31	28	52.1	33.5	25.8	118	55	34	27	65.3
4	26	0.0154	1.81	4.49	45	43	27	45.4	43.4	27.4	73.3	47	45	25	47.4
3	25	0.019	1.72	4.26	32	60	42	30.7	59.8	42	83.7	32	63	38	55.3
2	22	0.036	1.44	5.32	37	45	50	35.5	45.1	49.5	101	37	45	50	54.6
1	21	0.0448	1.35	4.3	18	47	22	17.8	46.7	21.8	177	18	46	21	97.5
