Cluster Index	Voxels	P	-log10(P)	Z-MAX	Z-MAX X (vox)	Z-MAX Y (vox)	Z-MAX Z (vox)	Z-COG X (vox)	Z-COG Y (vox)	Z-COG Z (vox)	COPE-MAX	COPE-MAX X (vox)	COPE-MAX Y (vox)	COPE-MAX Z (vox)	COPE-MEAN
12	271	7.15e-16	15.1	5.86	21	11	25	23.3	11.3	24.7	208	21	12	24	79.2
11	111	2.64e-08	7.58	6.11	44	46	38	44.7	48.2	36.7	208	45	47	36	99.5
10	108	5.96e-08	7.22	6.23	13	50	37	15.5	47.9	36.5	197	14	50	36	108
9	74	4.23e-06	5.37	4.62	39	22	41	40.8	20.7	38.2	153	39	22	41	85.4
8	54	9.36e-05	4.03	5.71	52	31	21	51.2	30.5	21.3	155	51	30	21	96.2
7	44	0.000508	3.29	4.85	23	25	40	22.3	25.2	40.8	104	22	25	40	71.4
6	35	0.00261	2.58	5.03	31	44	45	31.9	44.5	44.6	130	32	45	45	84
5	35	0.00261	2.58	4.55	21	17	9	22.5	18.1	9.38	57.7	20	17	9	44.6
4	24	0.0235	1.63	4.69	35	20	17	35.5	19	16.7	72.3	35	19	17	52.3
3	24	0.0235	1.63	4.28	30	56	40	30.1	56.5	39.7	110	31	56	40	80.9
2	24	0.0235	1.63	4.24	23	65	27	23	64.5	28.2	148	23	65	27	115
1	21	0.0448	1.35	5.07	14	55	31	14.5	55.7	31.4	144	14	55	31	95.8
